top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
3,u010,u010_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u010_e014|u010_e015|u010_e010,Mixed planning for today|Mixed review and reminder|dashboard 维护 dependency discussion,0.891388|0.849317|0.825251,u010_e011|u010_e019,0.0,,0.0,0.0,0.0,268,0.0
1,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,91,0.0
1,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u010_e013,Updated preference record,0.089552,u010_e013|u010_e012,0.5,,1.0,0.5,0.8262346571285599,73,0.0
1,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u010_e014,Mixed planning for today,0.490741,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,91,0.0
1,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u010_e014,Mixed planning for today,0.900803,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,91,0.0
2,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,178,0.0
2,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u010_e013|u010_e014,Updated preference record|Mixed planning for today,0.089552|0.074074,u010_e013|u010_e012,0.5,,1.0,0.5,0.8262346571285599,164,0.0
2,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u010_e014|u010_e016,Mixed planning for today|Recent irrelevant side matter,0.490741|0.478947,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,168,0.0
2,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.900803|0.849317,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,178,0.0
3,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,255,0.0
3,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u010_e013|u010_e014|u010_e019,Updated preference record|Mixed planning for today|Old but stable preference,0.089552|0.074074|0.068493,u010_e013|u010_e012,0.5,,1.0,0.5,0.8262346571285599,249,0.0
3,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u010_e014|u010_e016|u010_e015,Mixed planning for today|Recent irrelevant side matter|Mixed review and reminder,0.490741|0.478947|0.471711,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,255,0.0
3,u010,u010_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u010_e014|u010_e015|u010_e010,Mixed planning for today|Mixed review and reminder|dashboard 维护 dependency discussion,0.900803|0.849317|0.825251,u010_e013|u010_e012,0.0,,0.0,0.0,0.0,268,0.0
1,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,91,0.0
1,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u010_e016,Recent irrelevant side matter,0.072464,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,77,0.0
1,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u010_e016,Recent irrelevant side matter,0.489855,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,77,0.0
1,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u010_e014,Mixed planning for today,0.891388,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,91,0.0
2,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,178,0.0
2,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u010_e016|u010_e002,Recent irrelevant side matter|dashboard 维护 planning,0.072464|0.0625,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,149,0.0
2,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u010_e016|u010_e015,Recent irrelevant side matter|Mixed review and reminder,0.489855|0.481884,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,164,0.0
2,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.849317,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,178,0.0
3,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,255,0.0
3,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u010_e016|u010_e002|u010_e015,Recent irrelevant side matter|dashboard 维护 planning|Mixed review and reminder,0.072464|0.0625|0.057971,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,236,0.0
3,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u010_e016|u010_e015|u010_e018,Recent irrelevant side matter|Mixed review and reminder|Urgent wrong domain,0.489855|0.481884|0.457237,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,248,0.0
3,u010,u010_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u010_e014|u010_e015|u010_e010,Mixed planning for today|Mixed review and reminder|dashboard 维护 dependency discussion,0.891388|0.849317|0.825251,u010_e011|u010_e001,0.0,,0.0,0.0,0.0,268,0.0
1,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e011|u010_e015,0.0,,0.0,0.0,0.0,91,0.0
1,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,similarity_only,u010_e015,Mixed review and reminder,0.070423,u010_e011|u010_e015,0.5,,1.0,0.5,0.6131471927654584,88,0.0
1,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_similarity_hybrid,u010_e015,Mixed review and reminder,0.488732,u010_e011|u010_e015,0.5,,1.0,0.5,0.6131471927654584,88,0.0
1,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,proposed_TMT_decay_event_memory,u010_e014,Mixed planning for today,0.891388,u010_e011|u010_e015,0.0,,0.0,0.0,0.0,91,0.0
2,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e011|u010_e015,0.5,,0.0,0.5,0.3868528072345416,178,0.0
2,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,similarity_only,u010_e015|u010_e009,Mixed review and reminder|月度报表 dependency discussion,0.070423|0.044118,u010_e011|u010_e015,0.5,,1.0,0.5,0.6131471927654584,171,0.0
2,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_similarity_hybrid,u010_e015|u010_e016,Mixed review and reminder|Recent irrelevant side matter,0.488732|0.472297,u010_e011|u010_e015,0.5,,1.0,0.5,0.6131471927654584,164,0.0
2,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,proposed_TMT_decay_event_memory,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.849317,u010_e011|u010_e015,0.5,,0.0,0.5,0.3868528072345416,178,0.0
3,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e011|u010_e015,0.5,,0.0,0.5,0.3868528072345416,255,0.0
3,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,similarity_only,u010_e015|u010_e009|u010_e016,Mixed review and reminder|月度报表 dependency discussion|Recent irrelevant side matter,0.070423|0.044118|0.040541,u010_e011|u010_e015,0.5,,1.0,0.5,0.6131471927654584,247,0.0
3,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_similarity_hybrid,u010_e015|u010_e016|u010_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.488732|0.472297|0.464103,u010_e011|u010_e015,0.5,,1.0,0.5,0.6131471927654584,248,0.0
3,u010,u010_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,proposed_TMT_decay_event_memory,u010_e014|u010_e015|u010_e010,Mixed planning for today|Mixed review and reminder|dashboard 维护 dependency discussion,0.891388|0.849317|0.825251,u010_e011|u010_e015,0.5,,0.0,0.5,0.3868528072345416,268,0.0
1,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u010_e014,Mixed planning for today,1.0,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,91,0.0
1,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u010_e014,Mixed planning for today,0.142857,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,91,0.0
1,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u010_e014,Mixed planning for today,0.528571,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,91,0.0
1,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u010_e014,Mixed planning for today,0.891388,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,91,0.0
2,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,178,0.0
2,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.142857|0.066667,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,178,0.0
2,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.528571|0.486667,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,178,0.0
2,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.849317,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,178,0.0
3,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,255,0.0
3,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u010_e014|u010_e015|u010_e013,Mixed planning for today|Mixed review and reminder|Updated preference record,0.142857|0.066667|0.057143,u010_e014|u010_e013|u010_e001,0.6666666666666666,,1.0,0.6666666666666666,0.7636451603657846,251,0.0
3,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,0.528571|0.486667|0.471154,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,255,0.0
3,u010,u010_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u010_e014|u010_e015|u010_e010,Mixed planning for today|Mixed review and reminder|dashboard 维护 dependency discussion,0.891388|0.849317|0.825251,u010_e014|u010_e013|u010_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,268,0.0
1,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,recency_only,u010_e014,Mixed planning for today,1.0,u010_e015|u010_e010,0.0,,0.0,0.0,0.0,91,0.0
1,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,similarity_only,u010_e015,Mixed review and reminder,0.112676,u010_e015|u010_e010,0.5,,1.0,0.5,0.6131471927654584,88,0.0
1,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,recency_similarity_hybrid,u010_e015,Mixed review and reminder,0.511972,u010_e015|u010_e010,0.5,,1.0,0.5,0.6131471927654584,88,0.0
1,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u010_e014,Mixed planning for today,0.891388,u010_e015|u010_e010,0.0,,0.0,0.0,0.0,91,0.0
2,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e015|u010_e010,0.5,,0.0,0.5,0.3868528072345416,178,0.0
2,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,similarity_only,u010_e015|u010_e002,Mixed review and reminder|dashboard 维护 planning,0.112676|0.104478,u010_e015|u010_e010,0.5,,1.0,0.5,0.6131471927654584,159,0.0
2,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,recency_similarity_hybrid,u010_e015|u010_e016,Mixed review and reminder|Recent irrelevant side matter,0.511972|0.486667,u010_e015|u010_e010,0.5,,1.0,0.5,0.6131471927654584,164,0.0
2,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.87585,u010_e015|u010_e010,0.5,,0.0,0.5,0.3868528072345416,178,0.0
3,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,recency_only,u010_e014|u010_e015|u010_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u010_e015|u010_e010,0.5,,0.0,0.5,0.3868528072345416,255,0.0
3,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,similarity_only,u010_e015|u010_e002|u010_e010,Mixed review and reminder|dashboard 维护 planning|dashboard 维护 dependency discussion,0.112676|0.104478|0.089552,u010_e015|u010_e010,1.0,,1.0,1.0,0.9197207891481876,249,1.0
3,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,recency_similarity_hybrid,u010_e015|u010_e016|u010_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.511972|0.486667|0.477848,u010_e015|u010_e010,0.5,,1.0,0.5,0.6131471927654584,248,0.0
3,u010,u010_q017,chat,mixed,帮我写一个关于dashboard 维护的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u010_e014|u010_e015|u010_e010,Mixed planning for today|Mixed review and reminder|dashboard 维护 dependency discussion,0.891388|0.87585|0.864887,u010_e015|u010_e010,1.0,,0.0,1.0,0.6934264036172708,268,1.0
1,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u010_e014,Mixed planning for today,1.0,u010_e018|u010_e003|u010_e016,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u010_e012,Old preference record,0.069444,u010_e018|u010_e003|u010_e016,0.0,0.0,0.0,0.0,0.0,71,0.0
1,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u010_e018,Urgent wrong domain,0.477848,u010_e018|u010_e003|u010_e016,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6300059872618923,84,0.0
1,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u010_e015,Mixed review and reminder,0.844676,u010_e018|u010_e003|u010_e016,0.0,0.0,0.0,0.0,0.0,88,0.0
2,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u010_e014|u010_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u010_e018|u010_e003|u010_e016,0.0,0.0,0.0,0.0,0.0,178,0.0
2,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u010_e012|u010_e018,Old preference record|Urgent wrong domain,0.069444|0.050633,u010_e018|u010_e003|u010_e016,0.3333333333333333,0.5,0.0,0.3333333333333333,0.39748952229168844,155,0.0
2,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u010_e018|u010_e016,Urgent wrong domain|Recent irrelevant side matter,0.477848|0.471429,u010_e018|u010_e003|u010_e016,0.6666666666666666,0.5,1.0,0.6666666666666666,0.7625024946924551,161,0.0
2,u010,u010_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u010_e015|u010_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u010_e018|u010_e003|u010_e016,0.0,0.0,0.0,0.0,0.0,178,0.0
