top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
3,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u008_m049|u008_m056|u008_m060,u008_e013|u008_e014|u008_e015,preference|fact|fact,0.467311|0.45|0.45,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,62
3,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u008_m005|u008_m006|u008_m009,u008_e002|u008_e002|u008_e003,todo|todo|todo,0.474|0.459298|0.458102,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,45
5,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,125
5,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u008_m049|u008_m045|u008_m001|u008_m002|u008_m003,u008_e013|u008_e012|u008_e001|u008_e001|u008_e001,preference|preference|todo|todo|fact,0.09375|0.068966|0.0|0.0|0.0,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.3333333333333333,0.19004688335796713,0.0,0.3333333333333333,,0.0,,1.0,55
5,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u008_m049|u008_m056|u008_m060|u008_m064|u008_m072,u008_e013|u008_e014|u008_e015|u008_e016|u008_e018,preference|fact|fact|fact|fact,0.467311|0.45|0.45|0.45|0.45,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,119
5,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u008_m005|u008_m006|u008_m009|u008_m034|u008_m002,u008_e002|u008_e002|u008_e003|u008_e009|u008_e001,todo|todo|todo|todo|todo,0.474|0.459298|0.458102|0.447295|0.436843,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,79
10,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071|u008_m070|u008_m069|u008_m063|u008_m062|u008_m061,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018|u008_e018|u008_e018|u008_e016|u008_e016|u008_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,200
10,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u008_m049|u008_m045|u008_m001|u008_m002|u008_m003|u008_m004|u008_m005|u008_m006|u008_m007|u008_m008,u008_e013|u008_e012|u008_e001|u008_e001|u008_e001|u008_e001|u008_e002|u008_e002|u008_e002|u008_e002,preference|preference|todo|todo|fact|preference|todo|todo|preference|fact,0.09375|0.068966|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.6666666666666666,0.38009376671593426,0.0,0.6666666666666666,,0.0,,1.0,114
10,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u008_m049|u008_m056|u008_m060|u008_m064|u008_m072|u008_m071|u008_m070|u008_m069|u008_m063|u008_m062,u008_e013|u008_e014|u008_e015|u008_e016|u008_e018|u008_e018|u008_e018|u008_e018|u008_e016|u008_e016,preference|fact|fact|fact|fact|fact|constraint|todo|todo|constraint,0.467311|0.45|0.45|0.45|0.45|0.448502|0.448316|0.448129|0.426629|0.426451,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,190
10,u008,u008_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u008_m005|u008_m006|u008_m009|u008_m034|u008_m002|u008_m069|u008_m054|u008_m058|u008_m001|u008_m049,u008_e002|u008_e002|u008_e003|u008_e009|u008_e001|u008_e018|u008_e014|u008_e015|u008_e001|u008_e013,todo|todo|todo|todo|todo|todo|todo|todo|todo|preference,0.474|0.459298|0.458102|0.447295|0.436843|0.435448|0.426722|0.423554|0.423273|0.410826,u008_m005|u008_m001|u008_m013,u008_e002|u008_e001|u008_e004,0.6666666666666666,0.6845602750203054,1.0,0.6666666666666666,,0.0,,0.0,151
1,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_only,u008_m056,u008_e014,fact,1.0,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,29
1,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,similarity_only,u008_m017,u008_e005,todo,0.25,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,9
1,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_similarity_hybrid,u008_m070,u008_e018,constraint,0.532931,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,21
1,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,proposed_TMT_decay_event_memory,u008_m018,u008_e005,status_update,0.624208,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.3333333333333333,1.0,1.0,0.0,1.0,,,,16
3,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_only,u008_m056|u008_m060|u008_m064,u008_e014|u008_e015|u008_e016,fact|fact|fact,1.0|1.0|1.0,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,87
3,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,similarity_only,u008_m017|u008_m020|u008_m035,u008_e005|u008_e005|u008_e009,todo|todo|constraint,0.25|0.222222|0.222222,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,35
3,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_similarity_hybrid,u008_m070|u008_m054|u008_m053,u008_e018|u008_e014|u008_e014,constraint|todo|constraint,0.532931|0.507347|0.502829,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,61
3,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,proposed_TMT_decay_event_memory,u008_m018|u008_m002|u008_m001,u008_e005|u008_e001|u008_e001,status_update|todo|todo,0.624208|0.583483|0.581498,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,48
5,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,125
5,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,similarity_only,u008_m017|u008_m020|u008_m035|u008_m003|u008_m067,u008_e005|u008_e005|u008_e009|u008_e001|u008_e017,todo|todo|constraint|fact|fact,0.25|0.222222|0.222222|0.210526|0.210526,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,62
5,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_similarity_hybrid,u008_m070|u008_m054|u008_m053|u008_m049|u008_m056,u008_e018|u008_e014|u008_e014|u008_e013|u008_e014,constraint|todo|constraint|preference|fact,0.532931|0.507347|0.502829|0.456489|0.45,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,94
5,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,proposed_TMT_decay_event_memory,u008_m018|u008_m002|u008_m001|u008_m054|u008_m034,u008_e005|u008_e001|u008_e001|u008_e014|u008_e009,status_update|todo|todo|todo|todo,0.624208|0.583483|0.581498|0.57402|0.564928,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,88
10,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071|u008_m070|u008_m069|u008_m063|u008_m062|u008_m061,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018|u008_e018|u008_e018|u008_e016|u008_e016|u008_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,200
10,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,similarity_only,u008_m017|u008_m020|u008_m035|u008_m003|u008_m067|u008_m018|u008_m033|u008_m065|u008_m002|u008_m019,u008_e005|u008_e005|u008_e009|u008_e001|u008_e017|u008_e005|u008_e009|u008_e017|u008_e001|u008_e005,todo|todo|constraint|fact|fact|status_update|dependency|todo|todo|fact,0.25|0.222222|0.222222|0.210526|0.210526|0.2|0.2|0.2|0.190476|0.190476,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,1.0,0.42411752333128655,0.0,1.0,1.0,,,,141
10,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,recency_similarity_hybrid,u008_m070|u008_m054|u008_m053|u008_m049|u008_m056|u008_m060|u008_m064|u008_m072|u008_m071|u008_m069,u008_e018|u008_e014|u008_e014|u008_e013|u008_e014|u008_e015|u008_e016|u008_e018|u008_e018|u008_e018,constraint|todo|constraint|preference|fact|fact|fact|fact|fact|todo,0.532931|0.507347|0.502829|0.456489|0.45|0.45|0.45|0.45|0.448502|0.448129,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.0,0.0,0.0,0.0,0.0,,,,205
10,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,proposed_TMT_decay_event_memory,u008_m018|u008_m002|u008_m001|u008_m054|u008_m034|u008_m017|u008_m065|u008_m020|u008_m050|u008_m022,u008_e005|u008_e001|u008_e001|u008_e014|u008_e009|u008_e005|u008_e017|u008_e005|u008_e013|u008_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.624208|0.583483|0.581498|0.57402|0.564928|0.53282|0.524668|0.506524|0.465675|0.462099,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,161
1,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_only,u008_m056,u008_e014,fact,1.0,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,29
1,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,similarity_only,u008_m007,u008_e002,preference,0.210526,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,12
1,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_similarity_hybrid,u008_m058,u008_e015,todo,0.52242,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,15
1,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,proposed_TMT_decay_event_memory,u008_m022,u008_e006,status_update,0.604663,u008_m021|u008_m022,u008_e006,0.5,0.6666666666666666,1.0,0.0,1.0,,,,17
3,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_only,u008_m056|u008_m060|u008_m064,u008_e014|u008_e015|u008_e016,fact|fact|fact,1.0|1.0|1.0,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,87
3,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,similarity_only,u008_m007|u008_m021|u008_m023,u008_e002|u008_e006|u008_e006,preference|todo|dependency,0.210526|0.210526|0.210526,u008_m021|u008_m022,u008_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,33
3,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_similarity_hybrid,u008_m058|u008_m057|u008_m056,u008_e015|u008_e015|u008_e014,todo|preference|fact,0.52242|0.513137|0.45,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,60
3,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,proposed_TMT_decay_event_memory,u008_m022|u008_m005|u008_m038,u008_e006|u008_e002|u008_e010,status_update|todo|todo,0.604663|0.572641|0.549925,u008_m021|u008_m022,u008_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,52
5,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,125
5,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,similarity_only,u008_m007|u008_m021|u008_m023|u008_m037|u008_m008,u008_e002|u008_e006|u008_e006|u008_e010|u008_e002,preference|todo|dependency|dependency|fact,0.210526|0.210526|0.210526|0.2|0.190476,u008_m021|u008_m022,u008_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,59
5,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_similarity_hybrid,u008_m058|u008_m057|u008_m056|u008_m060|u008_m064,u008_e015|u008_e015|u008_e014|u008_e015|u008_e016,todo|preference|fact|fact|fact,0.52242|0.513137|0.45|0.45|0.45,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,118
5,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,proposed_TMT_decay_event_memory,u008_m022|u008_m005|u008_m038|u008_m006|u008_m018,u008_e006|u008_e002|u008_e010|u008_e002|u008_e005,status_update|todo|todo|todo|status_update,0.604663|0.572641|0.549925|0.546852|0.536875,u008_m021|u008_m022,u008_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,82
10,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071|u008_m070|u008_m069|u008_m063|u008_m062|u008_m061,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018|u008_e018|u008_e018|u008_e016|u008_e016|u008_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,200
10,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,similarity_only,u008_m007|u008_m021|u008_m023|u008_m037|u008_m008|u008_m039|u008_m058|u008_m006|u008_m057|u008_m005,u008_e002|u008_e006|u008_e006|u008_e010|u008_e002|u008_e010|u008_e015|u008_e002|u008_e015|u008_e002,preference|todo|dependency|dependency|fact|constraint|todo|todo|preference|todo,0.210526|0.210526|0.210526|0.2|0.190476|0.190476|0.190476|0.173913|0.173913|0.16,u008_m021|u008_m022,u008_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,134
10,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,recency_similarity_hybrid,u008_m058|u008_m057|u008_m056|u008_m060|u008_m064|u008_m072|u008_m071|u008_m070|u008_m069|u008_m049,u008_e015|u008_e015|u008_e014|u008_e015|u008_e016|u008_e018|u008_e018|u008_e018|u008_e018|u008_e013,todo|preference|fact|fact|fact|fact|fact|constraint|todo|preference,0.52242|0.513137|0.45|0.45|0.45|0.45|0.448502|0.448316|0.448129|0.434082,u008_m021|u008_m022,u008_e006,0.0,0.0,0.0,0.0,0.0,,,,197
10,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,proposed_TMT_decay_event_memory,u008_m022|u008_m005|u008_m038|u008_m006|u008_m018|u008_m058|u008_m021|u008_m050|u008_m025|u008_m034,u008_e006|u008_e002|u008_e010|u008_e002|u008_e005|u008_e015|u008_e006|u008_e013|u008_e007|u008_e009,status_update|todo|todo|todo|status_update|todo|todo|status_update|todo|todo,0.604663|0.572641|0.549925|0.546852|0.536875|0.533564|0.512918|0.489008|0.474303|0.464928,u008_m021|u008_m022,u008_e006,1.0,0.7039180890341347,1.0,1.0,1.0,,,,163
1,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_only,u008_m056,u008_e014,fact,1.0,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,29
1,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,similarity_only,u008_m010,u008_e003,preference,0.16,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,12
1,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u008_m071,u008_e018,fact,0.536502,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,12
1,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u008_m069,u008_e018,todo,0.57885,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,15
3,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_only,u008_m056|u008_m060|u008_m064,u008_e014|u008_e015|u008_e016,fact|fact|fact,1.0|1.0|1.0,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,87
3,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,similarity_only,u008_m010|u008_m027|u008_m071,u008_e003|u008_e007|u008_e018,preference|todo|fact,0.16|0.16|0.16,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,35
3,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u008_m071|u008_m069|u008_m070,u008_e018|u008_e018|u008_e018,fact|todo|constraint,0.536502|0.523991|0.514982,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,47
3,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u008_m069|u008_m025|u008_m009,u008_e018|u008_e007|u008_e003,todo|todo|todo,0.57885|0.565107|0.549191,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,44
5,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,125
5,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,similarity_only,u008_m010|u008_m027|u008_m071|u008_m011|u008_m025,u008_e003|u008_e007|u008_e018|u008_e003|u008_e007,preference|todo|fact|constraint|todo,0.16|0.16|0.16|0.148148|0.137931,u008_m025|u008_m026,u008_e007,0.5,0.23719771276929622,0.0,1.0,0.0,,,,64
5,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u008_m071|u008_m069|u008_m070|u008_m056|u008_m060,u008_e018|u008_e018|u008_e018|u008_e014|u008_e015,fact|todo|constraint|fact|fact,0.536502|0.523991|0.514982|0.45|0.45,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,104
5,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013,todo|todo|todo|status_update|status_update,0.57885|0.565107|0.549191|0.494844|0.489008,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,81
10,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_only,u008_m056|u008_m060|u008_m064|u008_m072|u008_m071|u008_m070|u008_m069|u008_m063|u008_m062|u008_m061,u008_e014|u008_e015|u008_e016|u008_e018|u008_e018|u008_e018|u008_e018|u008_e016|u008_e016|u008_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,200
10,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,similarity_only,u008_m010|u008_m027|u008_m071|u008_m011|u008_m025|u008_m026|u008_m069|u008_m009|u008_m012|u008_m070,u008_e003|u008_e007|u008_e018|u008_e003|u008_e007|u008_e007|u008_e018|u008_e003|u008_e003|u008_e018,preference|todo|fact|constraint|todo|constraint|todo|todo|fact|constraint,0.16|0.16|0.16|0.148148|0.137931|0.137931|0.137931|0.129032|0.121212|0.121212,u008_m025|u008_m026,u008_e007,1.0,0.4556051495874604,0.0,1.0,1.0,,,,152
10,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u008_m071|u008_m069|u008_m070|u008_m056|u008_m060|u008_m064|u008_m072|u008_m049|u008_m058|u008_m057,u008_e018|u008_e018|u008_e018|u008_e014|u008_e015|u008_e016|u008_e018|u008_e013|u008_e015|u008_e015,fact|todo|constraint|fact|fact|fact|fact|preference|todo|preference,0.536502|0.523991|0.514982|0.45|0.45|0.45|0.45|0.448102|0.436624|0.435227,u008_m025|u008_m026,u008_e007,0.0,0.0,0.0,0.0,0.0,,,,197
10,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050|u008_m027|u008_m054|u008_m034|u008_m058|u008_m018,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013|u008_e007|u008_e014|u008_e009|u008_e015|u008_e005,todo|todo|todo|status_update|status_update|todo|todo|todo|todo|status_update,0.57885|0.565107|0.549191|0.494844|0.489008|0.478652|0.469171|0.464928|0.460312|0.443542,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,162
