top_k,ablation,user_id,query_id,query_mode,query_subtype,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
5,wo_domain,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m002|u008_m001|u008_m018|u008_m054|u008_m034,u008_e001|u008_e001|u008_e005|u008_e014|u008_e009,todo|todo|status_update|todo|todo,0.490149|0.488165|0.484208|0.480687|0.471594,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,88
5,wo_penalty,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m018|u008_m002|u008_m001|u008_m054|u008_m034,u008_e005|u008_e001|u008_e001|u008_e014|u008_e009,status_update|todo|todo|todo|todo,0.624208|0.583483|0.581498|0.57402|0.564928,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,88
10,full_qca,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m018|u008_m002|u008_m001|u008_m054|u008_m034|u008_m017|u008_m065|u008_m020|u008_m050|u008_m022,u008_e005|u008_e001|u008_e001|u008_e014|u008_e009|u008_e005|u008_e017|u008_e005|u008_e013|u008_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.624208|0.583483|0.581498|0.57402|0.564928|0.53282|0.524668|0.506524|0.465675|0.462099,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,161
10,wo_tmt,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m018|u008_m001|u008_m002|u008_m054|u008_m034|u008_m017|u008_m065|u008_m020|u008_m050|u008_m022,u008_e005|u008_e001|u008_e001|u008_e014|u008_e009|u008_e005|u008_e017|u008_e005|u008_e013|u008_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.624208|0.597486|0.594286|0.585215|0.575167|0.545|0.5371|0.516061|0.465675|0.462099,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,1.0,0.8962585221980417,1.0,1.0,1.0,,,,161
10,wo_decay,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m018|u008_m002|u008_m001|u008_m054|u008_m034|u008_m017|u008_m065|u008_m020|u008_m019|u008_m022,u008_e005|u008_e001|u008_e001|u008_e014|u008_e009|u008_e005|u008_e017|u008_e005|u008_e005|u008_e006,status_update|todo|todo|todo|todo|todo|todo|todo|fact|status_update,0.6685|0.583483|0.581498|0.57402|0.564928|0.53282|0.524668|0.506524|0.485452|0.478367,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,157
10,wo_compatibility,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m053|u008_m002|u008_m018|u008_m001|u008_m054|u008_m033|u008_m034|u008_m035|u008_m019|u008_m070,u008_e014|u008_e001|u008_e005|u008_e001|u008_e014|u008_e009|u008_e009|u008_e009|u008_e005|u008_e018,constraint|todo|status_update|todo|todo|dependency|todo|constraint|fact|constraint,0.354442|0.345483|0.344208|0.343498|0.33602|0.328702|0.326928|0.323421|0.322807|0.316655,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.6666666666666666,0.6291344046077069,0.0,0.5,1.0,,,,174
10,wo_domain,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m002|u008_m001|u008_m018|u008_m054|u008_m034|u008_m050|u008_m022|u008_m029|u008_m069|u008_m017,u008_e001|u008_e001|u008_e005|u008_e014|u008_e009|u008_e013|u008_e006|u008_e008|u008_e018|u008_e005,todo|todo|status_update|todo|todo|status_update|status_update|status_update|todo|todo,0.490149|0.488165|0.484208|0.480687|0.471594|0.465675|0.415432|0.394813|0.394712|0.39282,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,163
10,wo_penalty,u008,u008_q005,task,task_status,视频脚本还有什么没完成？,u008_m018|u008_m002|u008_m001|u008_m054|u008_m034|u008_m017|u008_m065|u008_m020|u008_m050|u008_m022,u008_e005|u008_e001|u008_e001|u008_e014|u008_e009|u008_e005|u008_e017|u008_e005|u008_e013|u008_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.624208|0.583483|0.581498|0.57402|0.564928|0.53282|0.524668|0.506524|0.465675|0.462099,u008_m018|u008_m002|u008_m065,u008_e005|u008_e001|u008_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,161
5,full_qca,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m005|u008_m038|u008_m006|u008_m018,u008_e006|u008_e002|u008_e010|u008_e002|u008_e005,status_update|todo|todo|todo|status_update,0.604663|0.572641|0.549925|0.546852|0.536875,u008_m021|u008_m022,u008_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,82
5,wo_tmt,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m005|u008_m038|u008_m006|u008_m058,u008_e006|u008_e002|u008_e010|u008_e002|u008_e015,status_update|todo|todo|todo|todo,0.604663|0.59335|0.562007|0.560002|0.548586,u008_m021|u008_m022,u008_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,81
5,wo_decay,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m018|u008_m005|u008_m038|u008_m006,u008_e006|u008_e005|u008_e002|u008_e010|u008_e002,status_update|status_update|todo|todo|todo,0.620931|0.581167|0.572641|0.549925|0.546852,u008_m021|u008_m022,u008_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,82
5,wo_compatibility,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m037|u008_m005|u008_m039|u008_m022|u008_m057,u008_e010|u008_e002|u008_e010|u008_e006|u008_e015,dependency|todo|constraint|status_update|preference,0.351674|0.334641|0.327563|0.324663|0.321656,u008_m021|u008_m022,u008_e006,0.5,0.20210734650054757,0.0,0.0,1.0,,,,75
5,wo_domain,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m050|u008_m022|u008_m058|u008_m005|u008_m001,u008_e013|u008_e006|u008_e015|u008_e002|u008_e001,status_update|status_update|todo|todo|todo,0.465675|0.464663|0.44023|0.432641|0.432513,u008_m021|u008_m022,u008_e006,0.5,0.2960819109658652,0.0,0.0,1.0,,,,83
5,wo_penalty,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m005|u008_m038|u008_m006|u008_m018,u008_e006|u008_e002|u008_e010|u008_e002|u008_e005,status_update|todo|todo|todo|status_update,0.604663|0.572641|0.549925|0.546852|0.536875,u008_m021|u008_m022,u008_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,82
10,full_qca,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m005|u008_m038|u008_m006|u008_m018|u008_m058|u008_m021|u008_m050|u008_m025|u008_m034,u008_e006|u008_e002|u008_e010|u008_e002|u008_e005|u008_e015|u008_e006|u008_e013|u008_e007|u008_e009,status_update|todo|todo|todo|status_update|todo|todo|status_update|todo|todo,0.604663|0.572641|0.549925|0.546852|0.536875|0.533564|0.512918|0.489008|0.474303|0.464928,u008_m021|u008_m022,u008_e006,1.0,0.7039180890341347,1.0,1.0,1.0,,,,163
10,wo_tmt,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m005|u008_m038|u008_m006|u008_m058|u008_m018|u008_m021|u008_m050|u008_m025|u008_m034,u008_e006|u008_e002|u008_e010|u008_e002|u008_e015|u008_e005|u008_e006|u008_e013|u008_e007|u008_e009,status_update|todo|todo|todo|todo|status_update|todo|status_update|todo|todo,0.604663|0.59335|0.562007|0.560002|0.548586|0.536875|0.524818|0.489008|0.485933|0.475167,u008_m021|u008_m022,u008_e006,1.0,0.7039180890341347,1.0,1.0,1.0,,,,163
10,wo_decay,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m018|u008_m005|u008_m038|u008_m006|u008_m058|u008_m021|u008_m050|u008_m025|u008_m034,u008_e006|u008_e005|u008_e002|u008_e010|u008_e002|u008_e015|u008_e006|u008_e013|u008_e007|u008_e009,status_update|status_update|todo|todo|todo|todo|todo|status_update|todo|todo,0.620931|0.581167|0.572641|0.549925|0.546852|0.533564|0.512918|0.481533|0.474303|0.464928,u008_m021|u008_m022,u008_e006,1.0,0.7039180890341347,1.0,1.0,1.0,,,,163
10,wo_compatibility,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m037|u008_m005|u008_m039|u008_m022|u008_m057|u008_m023|u008_m038|u008_m006|u008_m007|u008_m058,u008_e010|u008_e002|u008_e010|u008_e006|u008_e015|u008_e006|u008_e010|u008_e002|u008_e002|u008_e015,dependency|todo|constraint|status_update|preference|dependency|todo|todo|preference|todo,0.351674|0.334641|0.327563|0.324663|0.321656|0.320405|0.311925|0.308852|0.300282|0.295564,u008_m021|u008_m022,u008_e006,0.5,0.20210734650054757,0.0,0.0,1.0,,,,145
10,wo_domain,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m050|u008_m022|u008_m058|u008_m005|u008_m001|u008_m002|u008_m054|u008_m018|u008_m034|u008_m038,u008_e013|u008_e006|u008_e015|u008_e002|u008_e001|u008_e001|u008_e014|u008_e005|u008_e009|u008_e010,status_update|status_update|todo|todo|todo|todo|todo|status_update|todo|todo,0.465675|0.464663|0.44023|0.432641|0.432513|0.429197|0.422505|0.420208|0.418261|0.409925,u008_m021|u008_m022,u008_e006,0.5,0.2960819109658652,0.0,0.0,1.0,,,,174
10,wo_penalty,u008,u008_q006,task,task_status,发布排期的资料收集完成了吗？,u008_m022|u008_m005|u008_m038|u008_m006|u008_m018|u008_m058|u008_m021|u008_m050|u008_m025|u008_m034,u008_e006|u008_e002|u008_e010|u008_e002|u008_e005|u008_e015|u008_e006|u008_e013|u008_e007|u008_e009,status_update|todo|todo|todo|status_update|todo|todo|status_update|todo|todo,0.604663|0.572641|0.549925|0.546852|0.536875|0.533564|0.512918|0.489008|0.474303|0.464928,u008_m021|u008_m022,u008_e006,1.0,0.7039180890341347,1.0,1.0,1.0,,,,163
5,full_qca,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013,todo|todo|todo|status_update|status_update,0.57885|0.565107|0.549191|0.494844|0.489008,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,81
5,wo_tmt,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013,todo|todo|todo|status_update|status_update,0.607838|0.576738|0.56524|0.494844|0.489008,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,81
5,wo_decay,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m018,u008_e018|u008_e007|u008_e003|u008_e006|u008_e005,todo|todo|todo|status_update|status_update,0.57885|0.565107|0.549191|0.511112|0.487833,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,76
5,wo_compatibility,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m070|u008_m025|u008_m009|u008_m071,u008_e018|u008_e018|u008_e007|u008_e003|u008_e018,todo|constraint|todo|todo|fact,0.34085|0.329546|0.327107|0.311191|0.306331,u008_m025|u008_m026,u008_e007,0.5,0.3065735963827292,0.0,1.0,0.0,,,,76
5,wo_domain,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m050|u008_m069|u008_m001|u008_m002|u008_m025,u008_e013|u008_e018|u008_e001|u008_e001|u008_e007,status_update|todo|todo|todo|todo,0.465675|0.43885|0.432513|0.429197|0.425107,u008_m025|u008_m026,u008_e007,0.5,0.23719771276929622,0.0,1.0,0.0,,,,82
5,wo_penalty,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013,todo|todo|todo|status_update|status_update,0.57885|0.565107|0.549191|0.494844|0.489008,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,81
10,full_qca,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050|u008_m027|u008_m054|u008_m034|u008_m058|u008_m018,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013|u008_e007|u008_e014|u008_e009|u008_e015|u008_e005,todo|todo|todo|status_update|status_update|todo|todo|todo|todo|status_update,0.57885|0.565107|0.549191|0.494844|0.489008|0.478652|0.469171|0.464928|0.460312|0.443542,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,162
10,wo_tmt,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050|u008_m027|u008_m054|u008_m058|u008_m034|u008_m005,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013|u008_e007|u008_e014|u008_e015|u008_e009|u008_e002,todo|todo|todo|status_update|status_update|todo|todo|todo|todo|todo,0.607838|0.576738|0.56524|0.494844|0.489008|0.4889|0.480367|0.475334|0.475167|0.458514,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,162
10,wo_decay,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m018|u008_m050|u008_m027|u008_m054|u008_m034|u008_m058,u008_e018|u008_e007|u008_e003|u008_e006|u008_e005|u008_e013|u008_e007|u008_e014|u008_e009|u008_e015,todo|todo|todo|status_update|status_update|status_update|todo|todo|todo|todo,0.57885|0.565107|0.549191|0.511112|0.487833|0.481533|0.478652|0.469171|0.464928|0.460312,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,162
10,wo_compatibility,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m070|u008_m025|u008_m009|u008_m071|u008_m049|u008_m026|u008_m042|u008_m010|u008_m011,u008_e018|u008_e018|u008_e007|u008_e003|u008_e018|u008_e013|u008_e007|u008_e011|u008_e003|u008_e003,todo|constraint|todo|todo|fact|preference|constraint|profile|preference|constraint,0.34085|0.329546|0.327107|0.311191|0.306331|0.292755|0.286944|0.280255|0.259738|0.258605,u008_m025|u008_m026,u008_e007,1.0,0.5109559939712154,0.0,1.0,1.0,,,,131
10,wo_domain,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m050|u008_m069|u008_m001|u008_m002|u008_m025|u008_m022|u008_m054|u008_m018|u008_m034|u008_m009,u008_e013|u008_e018|u008_e001|u008_e001|u008_e007|u008_e006|u008_e014|u008_e005|u008_e009|u008_e003,status_update|todo|todo|todo|todo|status_update|todo|status_update|todo|todo,0.465675|0.43885|0.432513|0.429197|0.425107|0.424844|0.422505|0.420208|0.418261|0.409191,u008_m025|u008_m026,u008_e007,0.5,0.23719771276929622,0.0,1.0,0.0,,,,169
10,wo_penalty,u008,u008_q007,task,task_status,品牌合作那个过期事项现在应该怎么处理？,u008_m069|u008_m025|u008_m009|u008_m022|u008_m050|u008_m027|u008_m054|u008_m034|u008_m058|u008_m018,u008_e018|u008_e007|u008_e003|u008_e006|u008_e013|u008_e007|u008_e014|u008_e009|u008_e015|u008_e005,todo|todo|todo|status_update|status_update|todo|todo|todo|todo|status_update,0.57885|0.565107|0.549191|0.494844|0.489008|0.478652|0.469171|0.464928|0.460312|0.443542,u008_m025|u008_m026,u008_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,162
5,full_qca,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m067|u008_m033|u008_m018|u008_m053,u008_e005|u008_e017|u008_e009|u008_e005|u008_e014,fact|fact|dependency|status_update|constraint,0.545195|0.516881|0.50851|0.500878|0.499737,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4007190842355906,0.0,0.0,1.0,,,,81
5,wo_tmt,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m067|u008_m033|u008_m018|u008_m053,u008_e005|u008_e017|u008_e009|u008_e005|u008_e014,fact|fact|dependency|status_update|constraint,0.545195|0.516881|0.50851|0.500878|0.499737,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4007190842355906,0.0,0.0,1.0,,,,81
5,wo_decay,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m018|u008_m067|u008_m033|u008_m003,u008_e005|u008_e005|u008_e017|u008_e009|u008_e001,fact|status_update|fact|dependency|fact,0.568098|0.52856|0.526427|0.51928|0.509147,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4333922474352139,0.0,0.0,1.0,,,,76
5,wo_compatibility,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m018|u008_m019|u008_m053|u008_m002|u008_m049,u008_e005|u008_e005|u008_e014|u008_e001|u008_e013,status_update|fact|constraint|todo|preference,0.344878|0.329195|0.319737|0.315107|0.314738,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.3333333333333333,0.3393978490514598,1.0,0.0,0.5,,,,71
5,wo_domain,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m033|u008_m053|u008_m019|u008_m035|u008_m003,u008_e009|u008_e014|u008_e005|u008_e009|u008_e001,dependency|constraint|fact|constraint|fact,0.38851|0.379737|0.365195|0.361359|0.356193,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,79
5,wo_penalty,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m067|u008_m033|u008_m018|u008_m053,u008_e005|u008_e017|u008_e009|u008_e005|u008_e014,fact|fact|dependency|status_update|constraint,0.545195|0.516881|0.50851|0.500878|0.499737,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4007190842355906,0.0,0.0,1.0,,,,81
10,full_qca,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m067|u008_m033|u008_m018|u008_m053|u008_m066|u008_m026|u008_m070|u008_m035|u008_m003,u008_e005|u008_e017|u008_e009|u008_e005|u008_e014|u008_e017|u008_e007|u008_e018|u008_e009|u008_e001,fact|fact|dependency|status_update|constraint|constraint|constraint|constraint|constraint|fact,0.545195|0.516881|0.50851|0.500878|0.499737|0.493252|0.492193|0.485943|0.481359|0.476193,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4007190842355906,0.0,0.0,1.0,,,,159
10,wo_tmt,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m067|u008_m033|u008_m018|u008_m053|u008_m066|u008_m026|u008_m070|u008_m035|u008_m003,u008_e005|u008_e017|u008_e009|u008_e005|u008_e014|u008_e017|u008_e007|u008_e018|u008_e009|u008_e001,fact|fact|dependency|status_update|constraint|constraint|constraint|constraint|constraint|fact,0.545195|0.516881|0.50851|0.500878|0.499737|0.493252|0.492193|0.485943|0.481359|0.476193,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4007190842355906,0.0,0.0,1.0,,,,159
10,wo_decay,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m018|u008_m067|u008_m033|u008_m003|u008_m026|u008_m066|u008_m053|u008_m035|u008_m070,u008_e005|u008_e005|u008_e017|u008_e009|u008_e001|u008_e007|u008_e017|u008_e014|u008_e009|u008_e018,fact|status_update|fact|dependency|fact|constraint|constraint|constraint|constraint|constraint,0.568098|0.52856|0.526427|0.51928|0.509147|0.501939|0.501463|0.496983|0.491405|0.482813,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4333922474352139,0.0,0.0,1.0,,,,159
10,wo_compatibility,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m018|u008_m019|u008_m053|u008_m002|u008_m049|u008_m001|u008_m066|u008_m026|u008_m017|u008_m054,u008_e005|u008_e005|u008_e014|u008_e001|u008_e013|u008_e001|u008_e017|u008_e007|u008_e005|u008_e014,status_update|fact|constraint|todo|preference|todo|constraint|constraint|todo|todo,0.344878|0.329195|0.319737|0.315107|0.314738|0.313711|0.313252|0.312193|0.311178|0.308102,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.3333333333333333,0.3393978490514598,1.0,0.0,0.5,,,,150
10,wo_domain,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m033|u008_m053|u008_m019|u008_m035|u008_m003|u008_m067|u008_m070|u008_m051|u008_m018|u008_m066,u008_e009|u008_e014|u008_e005|u008_e009|u008_e001|u008_e017|u008_e018|u008_e013|u008_e005|u008_e017,dependency|constraint|fact|constraint|fact|fact|constraint|fact|status_update|constraint,0.38851|0.379737|0.365195|0.361359|0.356193|0.336881|0.335943|0.323674|0.320878|0.313252,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.6112657066055153,1.0,0.0,1.0,,,,159
10,wo_penalty,u008,u008_q008,task,task_context,视频脚本为什么现在还不能最终完成？,u008_m019|u008_m067|u008_m033|u008_m018|u008_m053|u008_m066|u008_m026|u008_m070|u008_m035|u008_m003,u008_e005|u008_e017|u008_e009|u008_e005|u008_e014|u008_e017|u008_e007|u008_e018|u008_e009|u008_e001,fact|fact|dependency|status_update|constraint|constraint|constraint|constraint|constraint|fact,0.545195|0.516881|0.50851|0.500878|0.499737|0.493252|0.492193|0.485943|0.481359|0.476193,u008_m033|u008_m034|u008_m018,u008_e009|u008_e005,0.6666666666666666,0.4007190842355906,0.0,0.0,1.0,,,,159
