top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,wrong_domain_intrusion_rate,stale_memory_intrusion_rate,completed_task_intrusion_rate,far_deadline_before_near_rate,deadline_ranking_accuracy,memory_token_cost
5,wo_compatibility,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0020|v3u024_m0019|v3u024_m0022|v3u024_m0021|v3u024_m0038,v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e008,habit|preference|profile|constraint|preference,0.405016|0.37014|0.351645|0.326323|0.30957,v3u024_m0019|v3u024_m0020,v3u024_e004,1,0.9134015924715543,1,,1,,0,,0,,,,119
5,wo_domain,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0048,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010,preference|habit|preference|preference|preference,0.59014|0.580016|0.52957|0.49622|0.456719,v3u024_m0019|v3u024_m0020,v3u024_e004,1,1,1,,1,,0,,0,,,,126
5,wo_penalty,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0048,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010,preference|habit|preference|preference|preference,0.67014|0.660016|0.60957|0.57622|0.536719,v3u024_m0019|v3u024_m0020,v3u024_e004,1,1,1,,1,,0,,0,,,,126
10,full_qca,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015,preference|habit|preference|preference|preference|preference|preference|preference|preference|preference,0.67014|0.660016|0.60957|0.57622|0.536719|0.51543|0.502271|0.499407|0.499257|0.499257,v3u024_m0019|v3u024_m0020,v3u024_e004,1,1,1,,1,,0,,0.5,,,,247
10,wo_tmt,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015,preference|habit|preference|preference|preference|preference|preference|preference|preference|preference,0.67014|0.660016|0.60957|0.57622|0.536719|0.51543|0.502271|0.499407|0.499257|0.499257,v3u024_m0019|v3u024_m0020,v3u024_e004,1,1,1,,1,,0,,0.5,,,,247
10,wo_decay,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073|v3u024_m0024|v3u024_m0019,v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015|v3u024_e005|v3u024_e004,preference|preference|preference|preference|preference|preference|preference|preference|habit|preference,0.635257|0.635257|0.635257|0.635257|0.635257|0.635257|0.635257|0.635257|0.61065|0.591867,v3u024_m0019|v3u024_m0020,v3u024_e004,0.5,0.20347796014867164,0,,0.5,,0,,0.6,,,,243
10,wo_compatibility,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0020|v3u024_m0019|v3u024_m0022|v3u024_m0021|v3u024_m0038|v3u024_m0016|v3u024_m0009|v3u024_m0010|v3u024_m0006|v3u024_m0043,v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e003|v3u024_e002|v3u024_e002|v3u024_e001|v3u024_e009,habit|preference|profile|constraint|preference|status_update|status_update|constraint|fact|preference,0.405016|0.37014|0.351645|0.326323|0.30957|0.293073|0.289867|0.2848|0.281781|0.27622,v3u024_m0019|v3u024_m0020,v3u024_e004,1,0.9134015924715543,1,,1,,0,,0,,,,228
10,wo_domain,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015,preference|habit|preference|preference|preference|preference|preference|preference|preference|preference,0.59014|0.580016|0.52957|0.49622|0.456719|0.43543|0.422271|0.419407|0.419257|0.419257,v3u024_m0019|v3u024_m0020,v3u024_e004,1,1,1,,1,,0,,0.5,,,,247
10,wo_penalty,v3u024,v3u024_q005,chat,chat_preference,decay_current_preference,What is the user's current analysis_summary_style_24 preference?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0023|v3u024_m0058|v3u024_m0063|v3u024_m0068,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e005|v3u024_e012|v3u024_e013|v3u024_e014,preference|habit|preference|preference|preference|preference|preference|preference|preference|preference,0.67014|0.660016|0.60957|0.57622|0.536719|0.51543|0.513202|0.502271|0.499407|0.499257,v3u024_m0019|v3u024_m0020,v3u024_e004,1,1,1,,1,,0,,0.5,,,,250
5,full_qca,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010,habit|preference|preference|preference|preference,0.65354|0.647473|0.633855|0.600505|0.561004,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0,,,,126
5,wo_tmt,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010,habit|preference|preference|preference|preference,0.65354|0.647473|0.633855|0.600505|0.561004,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0,,,,126
5,wo_decay,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058,v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012,preference|preference|preference|preference|preference,0.659543|0.659543|0.659543|0.659543|0.659543,v3u024_m0019|v3u024_m0021,v3u024_e004,0,0,0,,0,,0,,0.4,,,,122
5,wo_compatibility,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0022|v3u024_m0021|v3u024_m0019|v3u024_m0038,v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e008,habit|profile|constraint|preference|preference,0.39854|0.348407|0.347573|0.347473|0.333855,v3u024_m0019|v3u024_m0021,v3u024_e004,1,0.5378003827621997,0,,1,,0,,0,,,,119
5,wo_domain,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010,habit|preference|preference|preference|preference,0.57354|0.567473|0.553855|0.520505|0.481004,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0,,,,126
5,wo_penalty,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010,habit|preference|preference|preference|preference,0.65354|0.647473|0.633855|0.600505|0.561004,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0,,,,126
10,full_qca,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015,habit|preference|preference|preference|preference|preference|preference|preference|preference|preference,0.65354|0.647473|0.633855|0.600505|0.561004|0.539715|0.526557|0.523693|0.523543|0.523543,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0.5,,,,247
10,wo_tmt,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015,habit|preference|preference|preference|preference|preference|preference|preference|preference|preference,0.65354|0.647473|0.633855|0.600505|0.561004|0.539715|0.526557|0.523693|0.523543|0.523543,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0.5,,,,247
10,wo_decay,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073|v3u024_m0024|v3u024_m0023,v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015|v3u024_e005|v3u024_e005,preference|preference|preference|preference|preference|preference|preference|preference|habit|preference,0.659543|0.659543|0.659543|0.659543|0.659543|0.659543|0.659543|0.659543|0.6319|0.6112,v3u024_m0019|v3u024_m0021,v3u024_e004,0,0,0,,0,,0,,0.7,,,,242
10,wo_compatibility,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0022|v3u024_m0021|v3u024_m0019|v3u024_m0038|v3u024_m0010|v3u024_m0043|v3u024_m0011|v3u024_m0015|v3u024_m0009,v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e002|v3u024_e009|v3u024_e002|v3u024_e003|v3u024_e002,habit|profile|constraint|preference|preference|constraint|preference|fact|status_update|status_update,0.39854|0.348407|0.347573|0.347473|0.333855|0.3048|0.300505|0.282|0.273886|0.2672,v3u024_m0019|v3u024_m0021,v3u024_e004,1,0.5378003827621997,0,,1,,0,,0,,,,232
10,wo_domain,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068|v3u024_m0073,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014|v3u024_e015,habit|preference|preference|preference|preference|preference|preference|preference|preference|preference,0.57354|0.567473|0.553855|0.520505|0.481004|0.459715|0.446557|0.443693|0.443543|0.443543,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0.5,,,,247
10,wo_penalty,v3u024,v3u024_q006,chat,chat_preference,penalty_old_preference,Use the latest analysis_summary_style_24 preference and ignore old narrative preference.,v3u024_m0020|v3u024_m0019|v3u024_m0038|v3u024_m0043|v3u024_m0048|v3u024_m0053|v3u024_m0023|v3u024_m0058|v3u024_m0063|v3u024_m0068,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e010|v3u024_e011|v3u024_e005|v3u024_e012|v3u024_e013|v3u024_e014,habit|preference|preference|preference|preference|preference|preference|preference|preference|preference,0.65354|0.647473|0.633855|0.600505|0.561004|0.539715|0.533202|0.526557|0.523693|0.523543,v3u024_m0019|v3u024_m0021,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0.5,,,,250
5,full_qca,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003,fact|constraint|constraint|dependency|status_update,0.645428|0.640582|0.631163|0.626794|0.622794,v3u024_m0028|v3u024_m0029,v3u024_e006,0.5,0.20210734650054757,0,,0.5,,,0,0.2,0,,,109
5,wo_tmt,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003,fact|constraint|constraint|dependency|status_update,0.645428|0.640582|0.631163|0.626794|0.622794,v3u024_m0028|v3u024_m0029,v3u024_e006,0.5,0.20210734650054757,0,,0.5,,,0,0.2,0,,,109
5,wo_decay,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0034|v3u024_m0032|v3u024_m0033|v3u024_m0006|v3u024_m0030,v3u024_e007|v3u024_e007|v3u024_e007|v3u024_e001|v3u024_e006,constraint|fact|dependency|fact|constraint,0.728582|0.657508|0.6416|0.614291|0.605046,v3u024_m0028|v3u024_m0029,v3u024_e006,0,0,0,,0,,,0,0.6,0,,,97
5,wo_compatibility,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0016|v3u024_m0034|v3u024_m0030|v3u024_m0006|v3u024_m0028,v3u024_e003|v3u024_e007|v3u024_e006|v3u024_e001|v3u024_e006,status_update|constraint|constraint|fact|status_update,0.466794|0.460582|0.451163|0.429428|0.426794,v3u024_m0028|v3u024_m0029,v3u024_e006,0.5,0.272312688806029,0,,0.5,,,0,0.2,0,,,112
5,wo_domain,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003,fact|constraint|constraint|dependency|status_update,0.465428|0.460582|0.451163|0.446794|0.442794,v3u024_m0028|v3u024_m0029,v3u024_e006,0.5,0.20210734650054757,0,,0.5,,,0,0.2,0,,,109
5,wo_penalty,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003,fact|constraint|constraint|dependency|status_update,0.645428|0.640582|0.631163|0.626794|0.622794,v3u024_m0028|v3u024_m0029,v3u024_e006,0.5,0.20210734650054757,0,,0.5,,,0,0.2,0,,,109
10,full_qca,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016|v3u024_m0031|v3u024_m0028|v3u024_m0004|v3u024_m0018|v3u024_m0032,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003|v3u024_e006|v3u024_e006|v3u024_e001|v3u024_e003|v3u024_e007,fact|constraint|constraint|dependency|status_update|fact|status_update|dependency|constraint|fact,0.645428|0.640582|0.631163|0.626794|0.622794|0.619208|0.582794|0.58247|0.569645|0.559508,v3u024_m0028|v3u024_m0029,v3u024_e006,1,0.4367467095119258,0,,1,,,0,0.2,0,,,225
10,wo_tmt,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016|v3u024_m0031|v3u024_m0028|v3u024_m0004|v3u024_m0018|v3u024_m0032,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003|v3u024_e006|v3u024_e006|v3u024_e001|v3u024_e003|v3u024_e007,fact|constraint|constraint|dependency|status_update|fact|status_update|dependency|constraint|fact,0.645428|0.640582|0.631163|0.626794|0.622794|0.619208|0.582794|0.58247|0.569645|0.559508,v3u024_m0028|v3u024_m0029,v3u024_e006,1,0.4367467095119258,0,,1,,,0,0.2,0,,,225
10,wo_decay,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0034|v3u024_m0032|v3u024_m0033|v3u024_m0006|v3u024_m0030|v3u024_m0029|v3u024_m0031|v3u024_m0016|v3u024_m0035|v3u024_m0018,v3u024_e007|v3u024_e007|v3u024_e007|v3u024_e001|v3u024_e006|v3u024_e006|v3u024_e006|v3u024_e003|v3u024_e007|v3u024_e003,constraint|fact|dependency|fact|constraint|dependency|fact|status_update|fact|constraint,0.728582|0.657508|0.6416|0.614291|0.605046|0.602677|0.591091|0.588657|0.571969|0.568588,v3u024_m0028|v3u024_m0029,v3u024_e006,0.5,0.16716045496620227,0,,0.5,,,0,0.4,0,,,212
10,wo_compatibility,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0016|v3u024_m0034|v3u024_m0030|v3u024_m0006|v3u024_m0028|v3u024_m0029|v3u024_m0003|v3u024_m0001|v3u024_m0031|v3u024_m0040,v3u024_e003|v3u024_e007|v3u024_e006|v3u024_e001|v3u024_e006|v3u024_e006|v3u024_e001|v3u024_e001|v3u024_e006|v3u024_e008,status_update|constraint|constraint|fact|status_update|dependency|todo|todo|fact|status_update,0.466794|0.460582|0.451163|0.429428|0.426794|0.422794|0.415314|0.406806|0.403208|0.399033,v3u024_m0028|v3u024_m0029,v3u024_e006,1,0.43947314377223123,0,,1,,,0,0.1,0,,,218
10,wo_domain,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016|v3u024_m0031|v3u024_m0028|v3u024_m0004|v3u024_m0012|v3u024_m0010,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003|v3u024_e006|v3u024_e006|v3u024_e001|v3u024_e002|v3u024_e002,fact|constraint|constraint|dependency|status_update|fact|status_update|dependency|fact|constraint,0.465428|0.460582|0.451163|0.446794|0.442794|0.439208|0.402794|0.40247|0.398171|0.398133,v3u024_m0028|v3u024_m0029,v3u024_e006,1,0.4367467095119258,0,,1,,,0.2,0.1,0,,,217
10,wo_penalty,v3u024,v3u024_q007,task,task_context,decay_current_plan,What is the current plan for dashboard_metric_audit_24?,v3u024_m0006|v3u024_m0034|v3u024_m0030|v3u024_m0029|v3u024_m0016|v3u024_m0031|v3u024_m0028|v3u024_m0004|v3u024_m0018|v3u024_m0032,v3u024_e001|v3u024_e007|v3u024_e006|v3u024_e006|v3u024_e003|v3u024_e006|v3u024_e006|v3u024_e001|v3u024_e003|v3u024_e007,fact|constraint|constraint|dependency|status_update|fact|status_update|dependency|constraint|fact,0.645428|0.640582|0.631163|0.626794|0.622794|0.619208|0.582794|0.58247|0.569645|0.559508,v3u024_m0028|v3u024_m0029,v3u024_e006,1,0.4367467095119258,0,,1,,,0,0.2,0,,,225
5,full_qca,v3u024,v3u024_q008,chat,chat_preference,compatibility_chat_intrusion,How should responses use analysis_summary_style_24 for this user?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0022,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e004,preference|habit|preference|preference|profile,0.67014|0.582873|0.557963|0.524612|0.486645,v3u024_m0019|v3u024_m0022,v3u024_e004,1,0.8854598815714874,1,,1,,0,,0,,,,121
5,wo_tmt,v3u024,v3u024_q008,chat,chat_preference,compatibility_chat_intrusion,How should responses use analysis_summary_style_24 for this user?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0022,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e004,preference|habit|preference|preference|profile,0.67014|0.582873|0.557963|0.524612|0.486645,v3u024_m0019|v3u024_m0022,v3u024_e004,1,0.8854598815714874,1,,1,,0,,0,,,,121
5,wo_decay,v3u024,v3u024_q008,chat,chat_preference,compatibility_chat_intrusion,How should responses use analysis_summary_style_24 for this user?,v3u024_m0024|v3u024_m0019|v3u024_m0023|v3u024_m0038|v3u024_m0043,v3u024_e005|v3u024_e004|v3u024_e005|v3u024_e008|v3u024_e009,habit|preference|preference|preference|preference,0.61065|0.591867|0.5912|0.58365|0.58365,v3u024_m0019|v3u024_m0022,v3u024_e004,0.5,0.44412286644879784,0,,0.5,,0,,0.4,,,,124
5,wo_compatibility,v3u024,v3u024_q008,chat,chat_preference,compatibility_chat_intrusion,How should responses use analysis_summary_style_24 for this user?,v3u024_m0019|v3u024_m0022|v3u024_m0020|v3u024_m0021|v3u024_m0010,v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e004|v3u024_e002,preference|profile|habit|constraint|constraint,0.37014|0.351645|0.327873|0.326323|0.2848,v3u024_m0019|v3u024_m0022,v3u024_e004,1,1,1,,1,,0,,0,,,,116
5,wo_domain,v3u024,v3u024_q008,chat,chat_preference,compatibility_chat_intrusion,How should responses use analysis_summary_style_24 for this user?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0022,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e004,preference|habit|preference|preference|profile,0.59014|0.502873|0.477963|0.444612|0.406645,v3u024_m0019|v3u024_m0022,v3u024_e004,1,0.8854598815714874,1,,1,,0,,0,,,,121
5,wo_penalty,v3u024,v3u024_q008,chat,chat_preference,compatibility_chat_intrusion,How should responses use analysis_summary_style_24 for this user?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0023,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e005,preference|habit|preference|preference|preference,0.67014|0.582873|0.557963|0.524612|0.513202,v3u024_m0019|v3u024_m0022,v3u024_e004,0.5,0.7039180890341347,1,,0.5,,0,,0.2,,,,128
10,full_qca,v3u024,v3u024_q008,chat,chat_preference,compatibility_chat_intrusion,How should responses use analysis_summary_style_24 for this user?,v3u024_m0019|v3u024_m0020|v3u024_m0038|v3u024_m0043|v3u024_m0022|v3u024_m0048|v3u024_m0053|v3u024_m0058|v3u024_m0063|v3u024_m0068,v3u024_e004|v3u024_e004|v3u024_e008|v3u024_e009|v3u024_e004|v3u024_e010|v3u024_e011|v3u024_e012|v3u024_e013|v3u024_e014,preference|habit|preference|preference|profile|preference|preference|preference|preference|preference,0.67014|0.582873|0.557963|0.524612|0.486645|0.485112|0.463823|0.450664|0.4478|0.44765,v3u024_m0019|v3u024_m0022,v3u024_e004,1,0.8854598815714874,1,,1,,0,,0.4,,,,243
